username,display_name,tweet_text,timestamp,replies,retweets,likes,views,tweet_url,is_retweet,hashtags,mentions,scraped_at
@pinterpolitik,@pinterpolitik,biasanya kalo clickbait di media tuh headlinenya bikin ketar ketir,2025-07-23T23:58:49+00:00,0,0,0.0,141,https://x.com/FelixSGL1/status/932198521003339225,False,[],[],2025-08-26 13:38:52
@Tetap_Puan,@Tetap_Puan,halal bihalal fraksi pdip 1 5 juta hotma sitompul jokowi agil,2025-04-16T13:02:17+00:00,0,0,0.0,398,https://x.com/FelixSGL1/status/933396240703528521,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,sudah terang benderang fakta siapa yang dibayar untuk nge buzer ternyata buzer teriak buzer,2025-05-08T07:26:13+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/934721135265656155,False,[],[],2025-08-26 13:38:52
politikgalau,politikgalau,politik dinasti itu sarat dengan kkn jangan jadikan kkn jadi budaya karena kkn merugikan rakyat dan negara rakyat wajib berantas kkn sampai akarnya maka dari itu rakyat harus satu barisan menolak politik dinasti satu kata lawan,2023-10-30T00:00:00+00:00,0,0,388.0,0,https://x.com/FelixSGL1/status/935191457924309774,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,hmm kalau menurutmu gimana berikan pendapatmu di kolom komentar ya,2025-03-18T14:00:00+00:00,0,0,0.0,197,https://x.com/FelixSGL1/status/937267728272314626,False,[],[],2025-08-26 13:38:52
indonesiapunyacer8,indonesiapunyacer8,prof jimly asshiddiqie politik dinasti sudah ada sejak jaman dulu,2024-03-02T00:00:00+00:00,0,0,124.0,0,https://x.com/FelixSGL1/status/937876649547163321,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,the irreplaceable luhut b pandjaitan,2025-03-20T23:50:19+00:00,0,0,0.0,94,https://x.com/FelixSGL1/status/939571265262586244,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,aguan dan the political conglomerate,2025-04-22T01:11:32+00:00,0,0,0.0,81,https://x.com/FelixSGL1/status/940363912197298780,False,[],[],2025-08-26 13:38:52
@kurniawanaghil,@kurniawanaghil,mungkin allah swt sedang memperlihatkan pada kita orang orang munafiq yang hanya memuja harta dan tahta ya terus berisik jangan diam dalam nestapa full video,2024-11-06T02:15:25+00:00,0,0,0.0,128,https://x.com/FelixSGL1/status/941154963491128139,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,kepala badan kepegawaian negara bkn zudan arif fakrulloh mengusulkan agar para calon asn yang sudah terlanjur resign kembali ke pekerjaan lamanya source id,2025-03-13T03:16:03+00:00,0,0,0.0,34,https://x.com/FelixSGL1/status/941490945763914306,False,[],[],2025-08-26 13:38:52
prabu_pr4bu,prabu_pr4bu,itu belum di tambah tunjangan dan lain lain nya,2024-10-21T00:00:00+00:00,0,0,6321.0,0,https://x.com/FelixSGL1/status/941492720784653488,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,terima kasih untuk perjuangan dan kerja keras seluruh pemain pelatih dan ofisial timnas u 17 di piala asia u 17 2025 kecewa pasti ada tapi kita harus bangkit untuk memberikan yang terbaik untuk indonesia di piala dunia u 17 source,2025-04-18T08:48:12+00:00,0,0,0.0,23,https://x.com/FelixSGL1/status/941498661069980772,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,semoga sipirnya nanti sulit dicuri hatinya kayak johnston biar koruptor nggak malah dapet fasilitas khusus hehehe,2025-03-14T14:00:03+00:00,0,0,0.0,182,https://x.com/FelixSGL1/status/941604207577489768,False,[],[],2025-08-26 13:38:52
kepriwatch,kepriwatch,politikus senior ansar ahmad benar benar istimewa menjadikan keluarga duduk di lingkaran kekuasaan pemerintah jangan gitu kali ya pak ansar,2024-10-10T00:00:00+00:00,0,0,3244.0,0,https://x.com/FelixSGL1/status/942177656327255958,False,[],[],2025-08-26 13:38:52
dun_pol,dun_pol,puan maharani nakshatra kusyala devi lahir 6 september 1973 adalah politikus partai demokrasi indonesia perjuangan pdi p yang kini menjabat sebagai ketua dewan perwakilan rakyat republik indonesia ketua dpr ri periode 2024 2029,2024-06-20T00:00:00+00:00,0,0,1372.0,0,https://x.com/FelixSGL1/status/942726343753876886,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,kdm perlu ghost,2025-04-22T12:00:02+00:00,0,0,0.0,698,https://x.com/FelixSGL1/status/942845630786276758,False,[],[],2025-08-26 13:38:52
@Bosslot55,@Bosslot55,dek dek sekolah bener bener dah miris banget kelakuan anak zaman sekarang link vidio,2024-10-08T12:51:30+00:00,0,0,0.0,593,https://x.com/FelixSGL1/status/943120703986469018,False,[],[],2025-08-26 13:38:52
@DGian64263,@DGian64263,heboh di reuni ugm teman teman kuliah siap jadi saksi di pengadilan untuk buktikan ijazah aslinya jokowi hadir pakai kemeja putih sendiri gimana nih menurutmu,2025-07-28T09:54:20+00:00,0,0,0.0,65,https://x.com/FelixSGL1/status/943158934593827520,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,waduh sampai hat trick nih,2025-07-20T00:15:12+00:00,0,0,0.0,199,https://x.com/FelixSGL1/status/944449234292778947,False,[],[],2025-08-26 13:38:52
@TKuntadi1,@TKuntadi1,tidak dukung mulyono cuma dukung menantunya aja bobby saputra wkwkwk,2024-09-22T10:07:31+00:00,0,0,0.0,14,https://x.com/FelixSGL1/status/944565304782736722,False,[],[],2025-08-26 13:38:52
@hayolomarss,@hayolomarss,gass,2024-08-22T09:25:54+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/944590690542096483,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,dalam setiap perubahan pasti ada gonjang ganjing,2025-03-19T12:00:01+00:00,0,0,0.0,529,https://x.com/FelixSGL1/status/945433971809839118,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,kolaborasi antara pemerintah dengan pelaku industri atau pihak swasta harus terus dilakukan untuk memaksimalkan potensi angkatan kerja di indonesia sinergitas pemerintah dan swasta jadi faktor kunci untuk mengurangi angka pengangguran source,2025-07-29T04:33:44+00:00,0,0,0.0,13,https://x.com/FelixSGL1/status/945703895070974302,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,thrilling saga pangudi luhur dan taruna nusantara,2025-05-21T10:36:33+00:00,0,0,0.0,232,https://x.com/FelixSGL1/status/946124135201295234,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,presiden prabowo subianto menegaskan bahwa kemerdekaan sejati adalah kemerdekaan ekonomi menurut presiden negara yang benar benar merdeka adalah negara yang mampu memberi makan menjamin dan memberikan kehidupan layak bagi seluruh rakyatnya source ri,2025-07-22T08:59:32+00:00,0,0,0.0,36,https://x.com/FelixSGL1/status/946310176657532516,False,[],[],2025-08-26 13:38:52
@bybay___,@bybay___,jaga keselamatan dan jangan sampai lengah,2024-08-22T09:12:20+00:00,0,0,0.0,444,https://x.com/FelixSGL1/status/946627044085473676,False,[],[],2025-08-26 13:38:52
@TemanKaesang,@TemanKaesang,nuansa pembicaraan anak buahnya bisa jadi seputar celana sobek serta kaos kaki bau dan berlobang,2024-08-27T00:38:24+00:00,0,0,0.0,77,https://x.com/FelixSGL1/status/947408145957746269,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,yuk bisa yuk,2025-06-15T05:00:00+00:00,0,0,0.0,243,https://x.com/FelixSGL1/status/948666926065813127,False,[],[],2025-08-26 13:38:52
@suarakonstituen,@suarakonstituen,bagi kelompok yang tersandera kasus dijadikan alat melanggengkan kekuasaan keluarga,2024-08-22T01:35:47+00:00,0,0,0.0,63,https://x.com/FelixSGL1/status/948693035676209761,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,the bishop of pdip,2025-05-20T10:00:02+00:00,0,0,0.0,110,https://x.com/FelixSGL1/status/948829898230474039,False,[],[],2025-08-26 13:38:52
becandainhumor,becandainhumor,duit rakyat paling enak emang,2024-06-13T00:00:00+00:00,0,0,213.0,0,https://x.com/FelixSGL1/status/949937841066105461,False,[],[],2025-08-26 13:38:52
rama_news,rama_news,makin hari makin ngawur,2024-05-27T00:00:00+00:00,0,0,3281.0,0,https://x.com/FelixSGL1/status/950280392148894135,False,[],[],2025-08-26 13:38:52
@BPPMEQuilibrium,@BPPMEQuilibrium,mahasiswa tidak diam saja mahasiswa dan media sama sama pilar demokrasi jangan sampai pilar itu roboh atau dirobohkan ingat fransisca menutup acara bocor alus politik di ugm hari ini,2024-08-26T13:41:53+00:00,0,0,0.0,638,https://x.com/FelixSGL1/status/951797002023412714,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,parkir persoalan tak berujung di jakarta,2025-05-21T15:00:00+00:00,0,0,0.0,250,https://x.com/FelixSGL1/status/953310407848800987,False,[],[],2025-08-26 13:38:52
@PolitikBRIN,@PolitikBRIN,simak lebih lanjut pemikiran donna di artikel rri yang ada di ig story,2025-07-10T13:08:24+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/953504373736775511,False,[],[],2025-08-26 13:38:52
mbahsurip_atok,mbahsurip_atok,makin banyak pejabat bebal,2025-08-20T03:31:48+00:00,0,0,7993.0,0,https://x.com/FelixSGL1/status/953674466059006720,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,here comes the satgas squads,2025-04-16T12:00:01+00:00,0,0,0.0,94,https://x.com/FelixSGL1/status/954569523360293249,False,[],[],2025-08-26 13:38:52
wotos88,wotos88,ramalan gusdur tentang penyakit jokowi,2024-07-23T00:00:00+00:00,0,0,556.0,0,https://x.com/FelixSGL1/status/954661316087723947,False,[],[],2025-08-26 13:38:52
@MhRaihan19,@MhRaihan19,makin pd aja para penyembah berhala hari ini,2024-06-07T23:37:08+00:00,0,0,0.0,27,https://x.com/FelixSGL1/status/955144051618415609,False,[],[],2025-08-26 13:38:52
@VokalRakyat,@VokalRakyat,kesuksesan pilkada 2024 membuktikan ketidaksesuaian dengan isu dinasti politik,2024-12-07T14:35:11+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/955247560808329318,False,[],[],2025-08-26 13:38:52
likemike4u,likemike4u,punya uang baru bisa ikutan,2024-07-15T00:00:00+00:00,0,0,2507.0,0,https://x.com/FelixSGL1/status/956261948028376458,False,[],[],2025-08-26 13:38:52
@NasionalisSiber,@NasionalisSiber,ada intervensi kekuasaan atas keputusan mahkamah konstitusi selamat datang era neo orde baru,2024-04-22T05:07:19+00:00,0,0,0.0,641,https://x.com/FelixSGL1/status/956367278166556594,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,menarik nih program ini bisa sangat membantu pelaku umkm yang terhimpit kesulitan pasca pandemi covid 19,2025-05-02T07:19:48+00:00,0,0,0.0,104,https://x.com/FelixSGL1/status/956818754239351354,False,[],[],2025-08-26 13:38:52
@cakappolitik,@cakappolitik,meredam kritik sekaligus memperkuat citra kepemimpinan yang bertanggung jawab bagaimana menurut kamu apakah langkah ini sudah tepat tulis pendapatmu di kolom komentar,2025-05-20T09:25:03+00:00,0,0,0.0,9,https://x.com/FelixSGL1/status/957167610159709288,False,[],[],2025-08-26 13:38:52
@MediaMPofficial,@MediaMPofficial,forum purnawirawan tni usulkan gibran dicopot karena dianggap melanggar hukum acara mk soal putusan mk90 tapi kenapa baru sekarang siapa yang dorong isu ini,2025-04-28T00:18:22+00:00,0,0,0.0,24,https://x.com/FelixSGL1/status/957361073209775369,False,[],[],2025-08-26 13:38:52
khoirulhuda496,khoirulhuda496,ai nyindir pejabat janji abal abal,2024-06-17T00:00:00+00:00,0,0,557.0,0,https://x.com/FelixSGL1/status/957420948776670167,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,banyak yang suka tipe cowok soft spoken sih kalo kamu tipenya yang gimana hehe,2025-05-14T14:00:00+00:00,0,0,0.0,130,https://x.com/FelixSGL1/status/957538620124538168,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mas pram dengan simbol seragamnya,2025-03-25T07:00:01+00:00,0,0,0.0,368,https://x.com/FelixSGL1/status/958170020565223009,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mirip mirip sama negara tetangga kah,2025-03-27T09:00:00+00:00,0,0,0.0,344,https://x.com/FelixSGL1/status/959052573933591929,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,semacam oase di tengah gempuran animasi ai kah,2025-04-10T00:00:00+00:00,0,0,0.0,348,https://x.com/FelixSGL1/status/959349588298850508,False,[],[],2025-08-26 13:38:52
belajar.politik24,belajar.politik24,dinasti itu apa,2024-01-09T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/959604683150393813,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,kalau menurut kalian gimana nih soal ini berikan pendapatmu di kolom komentar ya,2025-06-03T09:00:02+00:00,0,0,0.0,98,https://x.com/FelixSGL1/status/960776174836465506,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,gubernur jawa barat dedi mulyadi menegaskan pentingnya penegakan hukum yang lebih tegas terhadap pembangunan ilegal kawasan hutan lindung di puncak bogor hal tersebut diungkapnya pasca kemenhut memasang plang source,2025-03-15T08:39:34+00:00,0,0,0.0,88,https://x.com/FelixSGL1/status/960843621096914560,False,[],[],2025-08-26 13:38:52
merdekacom,merdekacom,created by merdekacom with merdekacom s original sound merdekacom created by merdekacom with merdekacom s original sound merdekacom,2024-08-01T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/962427605338708571,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,ijazah jokowi lagi diuji padahal yang lebih layak diuji itu yang nganggur tapi sibuk nuduh,2025-07-09T08:14:33+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/962659138761008570,False,[],[],2025-08-26 13:38:52
@kurniawanaghil,@kurniawanaghil,omon omon kaum sontoloyo,2024-10-15T13:50:33+00:00,0,0,0.0,71,https://x.com/FelixSGL1/status/962883476250195396,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,megawati dan kunci stabilitas politik indonesia,2025-06-04T04:30:00+00:00,0,0,0.0,84,https://x.com/FelixSGL1/status/963771289257942597,False,[],[],2025-08-26 13:38:52
esdegan__,esdegan__,hokage indonesia 1 8,2024-06-24T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/965375595911812760,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,waduh sekarang minyak goreng aja sampe kena masalah,2025-03-10T14:00:01+00:00,0,0,0.0,126,https://x.com/FelixSGL1/status/965580348266473199,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,ngerasa dunia mau kiamat nggak sih kalo buka x twitter,2025-03-22T00:00:01+00:00,0,0,0.0,253,https://x.com/FelixSGL1/status/966121708374056457,False,[],[],2025-08-26 13:38:52
@TapaNgumbara,@TapaNgumbara,3 4 meskipun ada argumen bahwa pewaris dinasti memiliki pengalaman politik sejak dini praktik ini sering dikritik karena dapat menghambat meritokrasi dan demokrasi yang sesungguhnya,2024-08-19T05:26:17+00:00,0,0,0.0,16,https://x.com/FelixSGL1/status/967021039781478881,False,[],[],2025-08-26 13:38:52
@morris_jeffri,@morris_jeffri,man cut that stupid shit kasih paham mas,2024-06-07T05:47:57+00:00,0,0,0.0,113,https://x.com/FelixSGL1/status/967216529004360730,False,[],[],2025-08-26 13:38:52
@nadatauf,@nadatauf,saya ga akan heran ini negara konoha bung mau sampe kapan berlandaskan uud jangan cuma dia aja dong yang diperiksa periksa semua jajaran kepala pn dan pa di indonesia,2025-04-14T19:55:06+00:00,0,0,0.0,97,https://x.com/FelixSGL1/status/967505247351252194,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,hmm kalau menurut kalian gimana nih berikan pendapatmu di kolom komentar ya,2025-04-24T14:00:03+00:00,0,0,0.0,102,https://x.com/FelixSGL1/status/967738743474836437,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mungkinkah,2025-04-04T10:00:02+00:00,0,0,0.0,731,https://x.com/FelixSGL1/status/967891039088001482,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,alumni sma 6 jakarta mana suaranya well kalo ada lagi yang belum disebut ketik di kolom komentar yaa,2025-07-09T22:33:05+00:00,0,0,0.0,199,https://x.com/FelixSGL1/status/967972421977835366,False,[],[],2025-08-26 13:38:52
@umbahmbah,@umbahmbah,sudah halal,2024-08-26T07:01:18+00:00,0,0,0.0,158,https://x.com/FelixSGL1/status/968033322129171990,False,[],[],2025-08-26 13:38:52
@Irfan5yah_Putra,@Irfan5yah_Putra,good bye partai keluarga solo,2024-08-10T03:02:03+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/968059890155721063,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,tesla bangun pabrik baterai raksasa di shanghai nilainya setengah miliar dolar,2025-07-13T21:49:49+00:00,0,0,0.0,281,https://x.com/FelixSGL1/status/968082367760840468,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,another story of budi,2025-05-30T09:00:04+00:00,0,0,0.0,123,https://x.com/FelixSGL1/status/968362232693300162,False,[],[],2025-08-26 13:38:52
rombak08,rombak08,salam akal sehat,2023-11-01T00:00:00+00:00,0,0,5097.0,0,https://x.com/FelixSGL1/status/968499849128028808,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,jadi masalahnya di mana kantong negara kemauan politik atau prioritas,2025-08-09T09:57:56+00:00,0,0,0.0,288,https://x.com/FelixSGL1/status/968521233852857583,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,gubernur jawa barat dedi mulyadi akan memproses kasus pemotongan uang kompensasi ratusan sopir angkot di kabupaten bogor oleh oknum petugas dishub organda dan kksu ke ranah hukum dia menerima keluhan dari sejumlah sopir angkot source,2025-04-04T11:41:34+00:00,0,0,0.0,84,https://x.com/FelixSGL1/status/968780166936307248,False,[],[],2025-08-26 13:38:52
@Jurnalpatroli_,@Jurnalpatroli_,pernyataan kritis yang disuarakan oleh sejumlah purnawirawan tni dalam forum purnawirawan tni terhadap presiden prabowo subianto,2025-05-01T15:17:50+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/969745040602493275,False,[],[],2025-08-26 13:38:52
@MariaAlkaff_,@MariaAlkaff_,buntut dari menteri kabinet yang sowan ke rumah pengamat politik m jamiluddin ritonga kalau sekedar silaturrahmi tentu tidak sesering itu layak direshuffle karena tidak beretika sc,2025-04-16T15:00:37+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/971179763882221699,False,[],[],2025-08-26 13:38:52
@AznilTalk,@AznilTalk,azniltalk dulu aktivis 98 adalah die hard jokowi sekarang lawan pengkhianatan reformasi jokowi,2024-05-19T14:38:54+00:00,0,0,0.0,35,https://x.com/FelixSGL1/status/971231461939507292,False,[],[],2025-08-26 13:38:52
@IndoMaju_,@IndoMaju_,tak dibantah kpu kubu anies dan ganjar anggap pencalonan gibran tidak sah terbukti,2024-04-04T11:13:56+00:00,0,0,0.0,26,https://x.com/FelixSGL1/status/972118460174825553,False,[],[],2025-08-26 13:38:52
@imnusantara_,@imnusantara_,dpr resmi sahkan revisi uu tni di tengah penolakan publik,2025-03-20T10:46:42+00:00,0,0,0.0,108,https://x.com/FelixSGL1/status/972538705165824098,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,giliran kolese kanisius nih dan itu aja masih banyak alumni outstanding yang belum kesebut,2025-08-11T06:15:25+00:00,0,0,0.0,127,https://x.com/FelixSGL1/status/972606558926058801,False,[],[],2025-08-26 13:38:52
@InnfoA1,@InnfoA1,megawati menegaskan pdip tidak akan masuk ke dalam kabinet tapi tetap mendukung kebijakan pemerintahan presiden prabowo subianto sebagai partai penyeimbang skala nasional,2025-08-02T12:25:53+00:00,0,0,0.0,26,https://x.com/FelixSGL1/status/973081881429011501,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,semoga nggak jadi missile crisis part ii,2025-05-08T10:00:00+00:00,0,0,0.0,121,https://x.com/FelixSGL1/status/973386468702618772,False,[],[],2025-08-26 13:38:52
@lawjustice_co,@lawjustice_co,danjen kopassus lawan premanisme berkedok ormas mayjen tni djon afriandi tegaskan penting melawan ormas yang mengganggu ketertiban co,2025-04-28T11:08:15+00:00,0,0,0.0,13,https://x.com/FelixSGL1/status/973612053414925842,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,pas lagi turun harganya gini apakah kalian beli saham,2025-03-19T10:00:01+00:00,0,0,0.0,121,https://x.com/FelixSGL1/status/974338125832905464,False,[],[],2025-08-26 13:38:52
korbankebijkan,korbankebijkan,kejar terus,2024-10-01T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/974492275152413121,False,[],[],2025-08-26 13:38:52
yasintasulun,yasintasulun,izin repost,2024-01-01T00:00:00+00:00,0,0,92.0,0,https://x.com/FelixSGL1/status/976164044894525743,False,[],[],2025-08-26 13:38:52
@ErwinRabbani,@ErwinRabbani,alhamdulilah indonesia gacor 2045 oleh selain lagu judi 1987 lagu lain oma irama yg menyentil praktek2 sbsd tahun 1988 ada di sountrack film bunga desa tahun 1989 dengan judul lagu sumbangan,2025-04-09T02:54:14+00:00,0,0,0.0,69,https://x.com/FelixSGL1/status/976208560834686058,False,[],[],2025-08-26 13:38:52
@clau39253,@clau39253,kok bisa pas gituloh kejadian politik tahun ini dan tulisan saya 4 tahun yang lalu,2024-08-22T06:15:01+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/976496412505680736,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,setelah melalui proses panjang empat pulau yang sempat masuk wilayah sumatera utara kini resmi kembali ke aceh momentum ini bisa menjadi awal kolaborasi yang lebih kuat antara aceh dan sumatera utara source,2025-06-18T06:57:30+00:00,0,0,0.0,16,https://x.com/FelixSGL1/status/976502258596346238,False,[],[],2025-08-26 13:38:52
@Jurnalpatroli_,@Jurnalpatroli_,ketua dpr ri puan maharani angkat bicara terkait pelemahan rupiah yang kini telah melewati batas psikologis rp17 000 per dolar as,2025-04-09T15:20:37+00:00,0,0,0.0,29,https://x.com/FelixSGL1/status/976859079435904749,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,indonesia tidak hanya mampu swasembada pangan tetapi juga akan menjadi lumbung pangan dunia peluncuran gerakan indonesia menanam gerina kab banyuasin sumatera selatan 23 april 2025 source,2025-04-25T06:16:07+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/977146579153258934,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,tugas pak erick makin berkurang dong berarti,2025-05-16T09:00:01+00:00,0,0,0.0,138,https://x.com/FelixSGL1/status/978307832288977155,False,[],[],2025-08-26 13:38:52
politikaofficial,politikaofficial,wakil ketua komisi ii dpr dari fraksi partai golkar zulfikar arse sadikin mengakui sulit mendapat uang halal sebagai politikus atau anggota dpr ri,2025-08-21T23:31:48+00:00,0,0,41.0,0,https://x.com/FelixSGL1/status/978844551540036366,False,[],[],2025-08-26 13:38:52
@faizhameed1487,@faizhameed1487,menarik ditunggu kehadiran presiden prabowo di kongres psi bisa jadi sinyal penting arah politik ke depan semoga jadi ruang dialog dan bukan sekadar seremoni,2025-07-15T11:32:26+00:00,0,0,0.0,73,https://x.com/FelixSGL1/status/980081837294654378,False,[],[],2025-08-26 13:38:52
@rmbantencom,@rmbantencom,matahari kembar dua matahari bersinar di langit politik indonesia satu resmi satu samar satu di istana satu di solo sampai kapan langit bisa menahan panasnya,2025-04-15T23:31:29+00:00,0,0,0.0,77,https://x.com/FelixSGL1/status/981428901823779340,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,ijazah jokowi palsu drama ini lebih seru dari film konspirasi hollywood,2025-05-15T04:41:07+00:00,0,0,0.0,49,https://x.com/FelixSGL1/status/981641053277312736,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,merajut kebersamaan dalam suasana penuh berkah saya menggelar gelar griya yang dihadiri oleh para menteri para senior mantan menlu wamenlu duta besar negara sahabat kolega serta keluarga besar source,2025-04-02T07:13:27+00:00,0,0,0.0,29,https://x.com/FelixSGL1/status/982677136253569536,False,[],[],2025-08-26 13:38:52
@Jurnalpatroli_,@Jurnalpatroli_,desakan publik agar aparat penegak hukum menetapkan gede sumarjaya linggih sebagai tersangka dalam perkara dugaan korupsi pengadaan apd covid 19,2025-06-07T11:36:26+00:00,0,0,0.0,45,https://x.com/FelixSGL1/status/983235554467070509,False,[],[],2025-08-26 13:38:52
@k_eeptalking,@k_eeptalking,apa itu kecerdasan politik bagaimana cara membangunnya,2025-05-24T04:15:30+00:00,0,0,0.0,23,https://x.com/FelixSGL1/status/983386957967082045,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mustahil anies jadi ketum ppp,2025-05-31T05:00:00+00:00,0,0,0.0,79,https://x.com/FelixSGL1/status/983473077042859116,False,[],[],2025-08-26 13:38:52
newpolitika,newpolitika,indonesia emas nonsense,2024-12-19T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/983576635316192724,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,proses rekrutmen harus adil dan transparan profmen yassierli menegaskan komitmen pemerintah untuk memberantas praktik percaloan tenaga kerja source,2025-05-19T04:29:27+00:00,0,0,0.0,42,https://x.com/FelixSGL1/status/984075820979350086,False,[],[],2025-08-26 13:38:52
@BustoniFikri4,@BustoniFikri4,itu si ini memang anti sebenarnya makan contohnya dia acak hukum di indonesia utk tegakan nya dia ngak peduli nasib yg penting keluarganya berkuasa dan utk next stepnya dia peralat,2025-02-27T13:37:41+00:00,0,0,0.0,33,https://x.com/FelixSGL1/status/984276079197589264,False,[],[],2025-08-26 13:38:52
inpormasina,inpormasina,2029 makin seru fahri zulfan qodari bisa maju,2024-01-14T00:00:00+00:00,0,0,2121.0,0,https://x.com/FelixSGL1/status/984780764915822860,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,punten bang maarten paes mungkin,2025-04-06T05:14:06+00:00,0,0,0.0,301,https://x.com/FelixSGL1/status/984790486721885735,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,kepunahan korea adalah sebuah dynamite,2025-05-02T04:30:00+00:00,0,0,0.0,81,https://x.com/FelixSGL1/status/985028884032320330,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,kang dedi mulyadi on rampage,2025-03-07T14:00:01+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/985149463874040958,False,[],[],2025-08-26 13:38:52
@ambisius_news,@ambisius_news,partai buruh tolak pilkada tidak langsung anggap kembalikan semangat orde baru said iqbal akan lawan usulan ini guna melindungi hak rakyat dan reformasi,2025-07-31T05:03:27+00:00,0,0,0.0,13,https://x.com/FelixSGL1/status/985322967641057515,False,[],[],2025-08-26 13:38:52
pasukan.pencari.c,pasukan.pencari.c,berita terbaru,2024-07-29T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/985734849624358660,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,presiden prabowo bukan tidak bisa menerima kritik tetapi beliau tidak bisa menerima jika masih ada anak indonesia yang kelaparan source,2025-04-18T06:07:53+00:00,0,0,0.0,28,https://x.com/FelixSGL1/status/985936881574119129,False,[],[],2025-08-26 13:38:52
